roll,pitch,yaw,longi,lati,chargeRC,chargeTele,temp,velocity,result
-1.87,22.24,222.91,0.0,0.0,0.04,7.42,22,0,1
4.97,-5.59,224.69,0.0,0.0,1.17,8.78,21,0,0
-6.1,-4.32,125.21,0.0,0.0,1.22,8.85,21,0,0
-40.37,-29.32,286.74,0.0,0.0,0.42,8.0,22,0,1
18.6,16.71,189.05,0.0,0.0,0.51,8.29,21,0,1
4.72,-6.49,226.37,0.0,0.0,0.84,8.52,21,0,0
3.62,-3.52,221.0,0.0,0.0,0.87,8.59,21,0,0
3.42,-2.38,218.76,0.0,0.0,0.47,8.26,21,0,1
4.08,-3.14,221.15,0.0,0.0,0.72,8.43,21,0,0
20.02,17.59,348.5,0.0,0.0,0.07,7.56,22,0,1
-31.02,67.17,269.99,0.0,0.0,0.54,8.26,22,0,1
-167.42,-48.23,48.07,0.0,0.0,0.23,7.72,22,0,1
-2.13,-0.98,179.14,0.0,0.0,0.54,8.31,20,0,1
-5.17,-12.38,215.89,0.0,0.0,1.2,8.78,21,0,0
9.72,-35.08,130.44,0.0,0.0,0.02,7.42,22,0,1
4.2,-2.91,221.44,0.0,0.0,0.75,8.48,21,0,0
-13.14,-16.05,182.12,0.0,0.0,0.07,7.63,22,0,1
6.8,4.1,349.92,0.0,0.0,0.07,7.58,22,0,1
-48.45,18.41,288.89,0.0,0.0,0.54,8.22,21,0,1
4.04,-3.67,220.66,0.0,0.0,1.22,8.81,21,0,0
3.13,-5.59,222.41,0.0,0.0,1.1,8.71,21,0,0
0.06,-29.96,144.84,0.0,0.0,0.07,7.56,22,0,1
-36.12,30.26,31.5,0.0,0.0,0.09,7.58,22,0,1
3.51,-3.24,220.75,0.0,0.0,1.17,8.78,21,0,0
70.16,5.94,192.78,0.0,0.0,0.7,8.43,21,0,0
-44.97,-13.49,303.92,0.0,0.0,0.09,7.46,22,0,1
3.19,-3.33,220.38,0.0,0.0,0.91,8.64,21,0,0
25.51,-3.14,190.08,0.0,0.0,0.04,7.51,22,0,1
6.9,-5.02,226.22,0.0,0.0,1.05,8.73,21,0,0
62.5,14.9,351.71,0.0,0.0,0.07,7.6,22,0,1
174.05,2.18,182.69,0.0,0.0,0.09,7.67,22,0,1
-0.06,-26.72,150.18,0.0,0.0,0.07,7.56,22,0,1
57.97,-58.55,98.79,0.0,0.0,0.04,7.44,22,0,1
6.74,-36.21,116.8,0.0,0.0,0.04,7.42,22,0,1
-154.94,48.4,205.21,0.0,0.0,0.11,7.3,22,0,1
-8.81,15.18,72.75,0.0,0.0,0.07,7.51,22,0,1
-0.62,-27.69,143.22,0.0,0.0,0.07,7.58,22,0,1
3.44,-2.99,220.54,0.0,0.0,0.96,8.66,21,0,0
4.99,-7.46,226.64,0.0,0.0,1.13,8.76,21,0,0
3.66,-4.84,228.89,0.0,0.0,0.94,8.66,21,0,0
-164.75,-10.41,201.29,0.0,0.0,0.94,8.48,22,0,0
10.07,6.79,185.98,0.0,0.0,0.42,8.19,21,0,1
3.78,-3.07,220.99,0.0,0.0,0.75,8.45,21,0,0
59.66,23.34,334.89,0.0,0.0,0.07,7.6,22,0,1
-165.0,-17.28,18.64,0.0,0.0,0.98,8.66,21,0,0
10.01,-14.63,39.63,0.0,0.0,0.84,8.22,22,0,1
-129.75,-48.9,116.05,0.0,0.0,0.07,7.49,22,0,1
42.95,-42.11,62.79,0.0,0.0,0.21,7.86,22,0,1
-4.78,7.58,238.23,0.0,0.0,1.27,8.9,20,0,0
53.6,11.68,100.13,0.0,0.0,0.04,7.34,22,0,1
9.08,6.94,183.57,0.0,0.0,0.4,8.17,21,0,1
34.93,-31.28,87.82,0.0,0.0,0.16,7.82,22,0,1
9.64,-34.51,136.33,0.0,0.0,0.02,7.42,22,0,1
-15.38,-3.22,292.67,0.0,0.0,0.37,7.93,22,0,1
-1.48,-27.74,143.26,0.0,0.0,0.07,7.58,22,0,1
-8.93,6.17,340.45,0.0,0.0,0.04,7.56,22,0,1
7.91,-36.3,155.62,0.0,0.0,0.04,7.46,22,0,1
-0.94,3.55,341.39,0.0,0.0,0.04,7.51,22,0,1
22.13,33.22,74.93,0.0,0.0,0.07,7.72,22,0,1
2.6,-3.73,212.28,0.0,0.0,1.43,9.02,21,0,0
-14.4,-2.81,292.46,0.0,0.0,0.37,7.86,21,0,1
4.12,-3.3,219.98,0.0,0.0,0.44,8.24,21,0,1
-11.01,-1.12,291.77,0.0,0.0,0.37,7.89,22,0,1
-56.4,-64.66,64.1,0.0,0.0,0.04,7.39,22,0,1
-151.37,3.75,193.04,0.0,0.0,0.54,8.15,21,0,1
130.94,5.47,297.76,0.0,0.0,-0.01,7.13,22,0,0
-86.99,-74.31,158.01,0.0,0.0,0.07,7.6,22,0,1
-7.88,6.85,338.18,0.0,0.0,0.65,7.89,22,0,1
4.47,-2.94,219.52,0.0,0.0,0.44,8.24,21,0,1
-4.85,5.17,13.24,0.0,0.0,1.34,8.97,21,0,0
159.19,3.32,217.42,0.0,0.0,0.02,7.23,22,0,1
-18.54,44.37,356.51,0.0,0.0,0.47,8.19,22,0,1
143.53,-33.62,59.58,0.0,0.0,0.51,8.24,22,0,1
98.22,-26.94,21.08,0.0,0.0,0.04,7.46,22,0,1
42.11,3.62,292.66,0.0,0.0,0.07,7.58,22,0,1
-2.95,5.83,335.92,0.0,0.0,1.31,8.9,21,0,0
-28.89,12.4,336.87,0.0,0.0,0.04,7.51,22,0,1
-49.18,41.42,354.65,0.0,0.0,0.07,7.63,22,0,1
3.87,-6.31,226.19,0.0,0.0,1.17,8.78,21,0,0
-5.24,2.38,292.2,0.0,0.0,0.37,7.84,21,0,1
-38.28,-17.95,303.45,0.0,0.0,0.44,8.03,21,0,1
7.09,-5.18,221.68,0.0,0.0,1.22,8.83,21,0,0
70.65,-50.76,112.93,0.0,0.0,0.04,7.49,22,0,1
9.41,-35.73,118.57,0.0,0.0,0.04,7.56,22,0,1
1.07,4.33,94.39,0.0,0.0,1.64,9.16,21,0,0
26.33,-39.87,119.76,0.0,0.0,0.07,7.53,22,0,1
5.23,1.33,185.95,0.0,0.0,0.42,8.19,21,0,1
-32.77,-4.05,197.23,0.0,0.0,0.44,8.12,21,0,1
-86.85,-69.42,159.04,0.0,0.0,0.07,7.56,22,0,1
8.29,10.89,183.85,0.0,0.0,1.2,8.83,21,0,0
-144.19,-25.98,118.31,0.0,0.0,0.07,7.44,22,0,1
3.73,-2.48,218.39,0.0,0.0,0.47,8.26,21,0,1
116.22,9.43,277.02,0.0,0.0,0.02,7.34,22,0,1
-8.16,-2.52,2.54,0.0,0.0,1.41,8.99,21,0,0
3.51,-3.04,221.5,0.0,0.0,0.75,8.52,21,0,0
5.71,-6.57,224.31,0.0,0.0,0.82,8.5,21,0,0
-66.1,-27.45,323.7,0.0,0.0,0.07,7.25,22,0,1
-1.66,8.29,164.77,0.0,0.0,0.49,7.89,22,0,1
9.26,-35.42,114.29,0.0,0.0,0.04,7.49,22,0,1
10.22,-35.46,125.27,0.0,0.0,0.04,7.56,22,0,1
7.27,15.69,182.55,0.0,0.0,0.44,8.19,21,0,1
2.87,3.29,292.77,0.0,0.0,0.3,7.77,21,0,1
16.7,-34.82,337.84,0.0,0.0,0.07,7.67,22,0,1
-0.99,-27.15,149.87,0.0,0.0,0.07,7.58,22,0,1
8.72,-34.17,143.19,0.0,0.0,0.04,7.42,22,0,1
-1.54,3.42,341.39,0.0,0.0,0.04,7.51,22,0,1
9.05,-34.75,116.57,0.0,0.0,0.02,7.42,22,0,1
-1.58,3.19,344.05,0.0,0.0,0.07,7.49,22,0,1
-9.23,35.81,39.18,0.0,0.0,0.07,7.63,22,0,1
6.04,-39.85,158.99,0.0,0.0,0.04,7.42,22,0,1
-0.47,13.03,189.71,0.0,0.0,0.51,7.96,22,0,1
7.05,-4.93,226.21,0.0,0.0,1.05,8.73,21,0,0
-0.2,3.46,341.4,0.0,0.0,0.04,7.56,22,0,1
-160.32,70.57,243.48,0.0,0.0,0.35,7.96,22,0,1
87.68,18.0,92.4,0.0,0.0,0.04,7.46,22,0,1
-98.91,-5.7,35.22,0.0,0.0,0.04,6.87,22,0,1
8.75,-26.62,350.22,0.0,0.0,0.07,7.6,22,0,1
-32.5,13.12,335.9,0.0,0.0,0.04,7.51,22,0,1
0.94,6.98,166.94,0.0,0.0,0.51,8.03,22,0,1
-2.72,2.63,151.37,0.0,0.0,1.17,8.81,21,0,0
4.13,-3.25,221.44,0.0,0.0,0.75,8.48,21,0,0
4.31,-2.29,219.88,0.0,0.0,0.51,8.26,21,0,1
-0.92,3.75,343.94,0.0,0.0,0.07,7.58,22,0,1
-10.17,17.62,97.01,0.0,0.0,0.07,7.58,22,0,1
10.24,-35.06,130.33,0.0,0.0,0.04,7.56,22,0,1
6.84,-28.81,114.82,0.0,0.0,0.04,7.51,22,0,1
-0.04,3.35,343.93,0.0,0.0,0.07,7.56,22,0,1
10.12,-34.7,133.62,0.0,0.0,0.04,7.46,22,0,1
63.55,-31.65,4.23,0.0,0.0,0.07,7.58,22,0,1
8.04,-38.51,156.87,0.0,0.0,0.04,7.39,22,0,1
3.26,-15.91,190.32,0.0,0.0,0.32,8.05,21,0,1
3.6,4.11,293.81,0.0,0.0,0.32,7.93,22,0,1
-13.38,12.94,185.88,0.0,0.0,0.04,7.46,22,0,1
3.42,-3.05,220.86,0.0,0.0,1.15,8.85,21,0,0
-26.18,11.79,170.48,0.0,0.0,0.04,7.42,22,0,1
-81.9,-53.52,333.07,0.0,0.0,0.44,8.17,21,0,1
3.47,-1.89,217.48,0.0,0.0,0.49,8.26,21,0,1
-37.0,14.95,333.25,0.0,0.0,0.02,7.49,22,0,1
148.41,10.19,209.41,0.0,0.0,0.02,7.3,22,0,1
3.66,-3.33,220.07,0.0,0.0,0.44,8.24,21,0,1
3.66,-1.89,217.9,0.0,0.0,0.49,8.24,21,0,1
-0.59,-30.22,145.21,0.0,0.0,0.07,7.6,22,0,1
-23.83,10.54,338.3,0.0,0.0,0.04,7.6,22,0,1
-65.41,18.98,328.85,0.0,0.0,0.11,7.51,22,0,1
44.63,0.08,292.29,0.0,0.0,0.07,7.53,22,0,1
31.72,20.36,64.0,0.0,0.0,0.04,7.46,22,0,1
78.52,-14.43,99.13,0.0,0.0,0.07,7.63,22,0,1
17.02,45.58,24.03,0.0,0.0,0.04,7.32,22,0,1
159.48,27.94,128.25,0.0,0.0,0.04,7.42,22,0,1
9.89,-35.62,126.48,0.0,0.0,0.04,7.49,22,0,1
38.53,-44.41,342.73,0.0,0.0,0.07,7.63,22,0,1
9.59,-35.21,145.94,0.0,0.0,0.04,7.42,22,0,1
145.43,-9.65,192.09,0.0,0.0,0.07,7.7,22,0,1
3.97,-3.12,220.94,0.0,0.0,0.82,8.55,21,0,0
7.97,11.52,182.37,0.0,0.0,0.44,8.24,21,0,1
3.53,-2.59,216.65,0.0,0.0,0.49,8.29,21,0,1
81.11,14.31,95.98,0.0,0.0,0.04,7.46,22,0,1
-11.56,8.45,143.77,0.0,0.0,0.04,7.42,22,0,1
8.61,-34.66,148.83,0.0,0.0,0.04,7.46,22,0,1
-126.04,55.0,56.7,0.0,0.0,0.07,7.16,22,0,1
6.21,-4.52,226.4,0.0,0.0,1.1,8.76,21,0,0
-140.25,-26.49,79.24,0.0,0.0,0.07,7.51,22,0,1
-17.04,8.65,338.93,0.0,0.0,0.04,7.53,22,0,1
8.58,-34.6,150.17,0.0,0.0,0.04,7.53,22,0,1
-28.17,11.89,337.24,0.0,0.0,0.04,7.51,22,0,1
-2.56,12.08,335.74,0.0,0.0,0.07,6.8,22,0,1
-43.69,14.5,329.22,0.0,0.0,0.04,7.44,22,0,1
50.19,84.94,176.56,0.0,0.0,0.98,8.73,22,0,0
58.38,-23.22,265.42,0.0,0.0,0.02,7.32,22,0,1
-1.62,-25.42,155.54,0.0,0.0,0.04,7.51,22,0,1
50.02,60.11,40.23,0.0,0.0,0.04,7.34,22,0,1
-143.97,-17.24,107.75,0.0,0.0,0.07,7.49,22,0,1
-7.47,27.04,133.13,0.0,0.0,0.04,7.34,22,0,1
3.48,-7.26,227.1,0.0,0.0,1.41,8.99,21,0,0
25.17,1.12,188.81,0.0,0.0,0.75,8.4,21,0,1
1.1,4.33,57.36,0.0,0.0,0.04,7.32,22,0,1
88.81,27.68,293.86,0.0,0.0,0.04,7.25,22,0,1
-1.15,-27.88,142.24,0.0,0.0,0.07,7.53,22,0,1
3.61,-2.09,217.37,0.0,0.0,0.49,8.24,21,0,1
-150.91,-1.04,53.27,0.0,0.0,0.23,7.74,22,0,1
150.01,1.35,249.93,0.0,0.0,0.07,7.51,22,0,1
13.14,4.09,189.23,0.0,0.0,0.47,8.22,21,0,1
-118.58,-17.58,188.36,0.0,0.0,0.7,8.38,21,0,1
9.93,-35.52,114.17,0.0,0.0,0.02,7.42,22,0,1
79.79,-3.41,350.93,0.0,0.0,0.02,7.37,22,0,1
0.26,-48.33,170.6,0.0,0.0,0.04,7.46,22,0,1
-12.47,7.45,339.81,0.0,0.0,0.04,7.56,22,0,1
45.6,5.91,295.02,0.0,0.0,0.07,7.58,22,0,1
13.22,20.96,321.12,0.0,0.0,0.04,7.39,22,0,1
3.23,-2.64,219.1,0.0,0.0,0.47,8.26,21,0,1
77.12,23.08,215.73,0.0,0.0,0.07,7.6,22,0,1
19.6,43.73,50.44,0.0,0.0,0.02,7.27,22,0,1
162.43,21.05,338.24,0.0,0.0,0.07,7.63,22,0,1
141.77,8.54,271.36,0.0,0.0,0.09,7.7,22,0,1
54.02,8.11,192.32,0.0,0.0,0.77,8.45,21,0,0
-19.21,-17.23,195.31,0.0,0.0,0.37,8.07,21,0,1
-62.22,-59.81,139.66,0.0,0.0,0.04,7.53,22,0,1
-147.3,-24.61,64.02,0.0,0.0,0.3,7.86,22,0,1
157.89,-17.96,324.39,0.0,0.0,0.04,7.37,22,0,1
79.3,23.86,286.78,0.0,0.0,0.04,7.27,22,0,1
-0.51,3.26,343.72,0.0,0.0,0.07,7.51,22,0,1
9.02,-34.2,151.31,0.0,0.0,0.04,7.49,22,0,1
10.01,-35.28,126.74,0.0,0.0,0.04,7.49,22,0,1
35.95,11.59,185.28,0.0,0.0,1.67,9.44,21,0,0
0.06,-27.82,141.69,0.0,0.0,0.07,7.58,22,0,1
9.14,-34.92,132.73,0.0,0.0,0.04,7.53,22,0,1
-75.01,21.2,334.24,0.0,0.0,0.58,8.12,22,0,1
-17.4,0.56,90.8,0.0,0.0,0.11,7.65,22,0,1
71.38,-8.57,147.1,0.0,0.0,0.07,7.65,22,0,1
-128.32,-62.24,63.14,0.0,0.0,0.37,8.03,21,0,1
7.42,-4.8,225.88,0.0,0.0,1.17,8.81,21,0,0
-25.97,-12.07,304.46,0.0,0.0,0.04,7.39,22,0,1
-0.5,13.6,338.89,0.0,0.0,0.07,7.51,22,0,1
9.52,-34.98,127.96,0.0,0.0,0.04,7.49,22,0,1
1.19,1.47,46.8,0.0,0.0,0.04,7.39,22,0,1
4.76,-2.29,219.51,0.0,0.0,0.44,8.24,21,0,1
9.62,3.37,184.6,0.0,0.0,0.42,8.19,21,0,1
-165.46,-29.47,223.58,0.0,0.0,0.02,7.2,22,0,1
123.57,9.65,278.64,0.0,0.0,0.25,7.65,22,0,1
-7.52,-12.82,226.75,0.0,0.0,0.58,8.36,21,0,1
8.63,-34.56,151.17,0.0,0.0,0.04,7.42,22,0,1
6.54,9.19,137.42,0.0,0.0,0.07,7.53,22,0,1
14.35,-17.97,282.41,0.0,0.0,0.07,7.53,22,0,1
-7.28,-2.31,107.74,0.0,0.0,1.22,8.83,21,0,0
168.9,-9.61,222.58,0.0,0.0,0.51,7.84,22,0,1
-2.25,3.45,292.24,0.0,0.0,0.35,7.79,21,0,1
-17.53,26.73,342.97,0.0,0.0,0.42,8.12,21,0,1
-166.77,16.61,202.54,0.0,0.0,0.07,7.49,22,0,1
3.51,3.63,292.96,0.0,0.0,0.3,7.77,21,0,1
2.47,-4.63,224.76,0.0,0.0,1.76,9.25,21,0,0
-5.55,-25.42,162.58,0.0,0.0,0.07,7.58,22,0,1
172.48,-42.26,232.97,0.0,0.0,0.04,7.49,22,0,1
171.61,-40.51,242.32,0.0,0.0,0.25,7.89,22,0,1
5.12,-5.38,217.26,0.0,0.0,1.36,9.04,21,0,0
-16.5,-9.47,173.24,0.0,0.0,0.07,7.67,22,0,1
48.21,9.77,280.34,0.0,0.0,0.02,7.27,22,0,1
8.93,-34.57,141.0,0.0,0.0,0.04,7.42,22,0,1
34.74,42.32,23.44,0.0,0.0,0.04,7.42,22,0,1
-4.71,-25.79,161.4,0.0,0.0,0.04,7.51,22,0,1
-13.32,-24.98,190.24,0.0,0.0,0.04,7.46,22,0,1
-3.85,-2.42,283.43,0.0,0.0,1.34,8.9,21,0,0
38.21,-20.9,40.14,0.0,0.0,0.91,8.33,22,0,1
-0.92,-12.73,221.68,0.0,0.0,0.56,8.31,21,0,1
5.01,-6.33,226.31,0.0,0.0,0.84,8.59,21,0,0
10.12,-35.15,132.31,0.0,0.0,0.04,7.44,22,0,1
160.45,1.12,191.29,0.0,0.0,0.02,7.25,22,0,1
7.08,-5.09,226.5,0.0,0.0,0.94,8.64,21,0,0
67.13,39.72,217.54,0.0,0.0,0.14,7.77,22,0,1
34.15,-52.77,327.21,0.0,0.0,0.47,7.98,22,0,1
8.82,-34.27,152.63,0.0,0.0,0.04,7.42,22,0,1
111.85,7.2,183.8,0.0,0.0,0.04,7.46,22,0,1
179.11,-11.55,323.45,0.0,0.0,0.18,7.86,22,0,1
-94.0,-13.41,71.76,0.0,0.0,0.35,7.72,22,0,1
3.61,-2.59,220.19,0.0,0.0,0.82,8.52,21,0,0
-3.47,-11.86,201.27,0.0,0.0,1.2,8.88,21,0,0
6.53,-4.46,227.33,0.0,0.0,1.24,8.88,21,0,0
-141.38,-19.32,94.66,0.0,0.0,0.07,7.46,22,0,1
69.54,36.99,87.09,0.0,0.0,0.44,7.77,22,0,1
-143.45,-19.29,35.24,0.0,0.0,0.3,8.03,21,0,1
9.31,7.14,182.66,0.0,0.0,0.42,8.19,21,0,1
9.24,4.37,187.63,0.0,0.0,0.42,8.19,21,0,1
9.6,-35.45,133.06,0.0,0.0,0.04,7.56,22,0,1
55.36,28.78,331.04,0.0,0.0,0.07,7.56,22,0,1
4.67,-0.69,216.03,0.0,0.0,0.54,8.33,21,0,1
-7.31,-2.22,354.07,0.0,0.0,1.31,8.95,21,0,0
-179.46,-62.59,47.28,0.0,0.0,0.44,8.19,22,0,1
45.38,1.8,293.02,0.0,0.0,0.04,7.58,22,0,1
0.27,3.07,92.9,0.0,0.0,1.69,9.16,21,0,0
-77.04,-42.43,62.36,0.0,0.0,0.44,7.82,22,0,1
-149.69,-29.88,88.25,0.0,0.0,0.23,7.86,22,0,1
9.25,-34.13,139.32,0.0,0.0,0.02,7.42,22,0,1
9.58,-35.01,136.88,0.0,0.0,0.04,7.42,22,0,1
-2.92,-28.19,152.61,0.0,0.0,0.07,7.58,22,0,1
-41.46,-34.63,290.02,0.0,0.0,0.51,8.1,22,0,1
8.72,-34.6,113.82,0.0,0.0,0.02,7.42,22,0,1
95.0,36.75,16.64,0.0,0.0,0.18,7.84,22,0,1
-101.26,-65.22,66.79,0.0,0.0,0.35,7.98,21,0,1
8.29,-34.17,152.35,0.0,0.0,0.04,7.49,22,0,1
50.04,8.09,233.09,0.0,0.0,0.16,7.79,22,0,1
68.45,-21.57,323.5,0.0,0.0,0.07,7.56,22,0,1
20.58,50.11,350.12,0.0,0.0,0.04,6.85,22,0,1
-170.9,49.93,195.57,0.0,0.0,0.07,6.78,22,0,1
152.93,-19.01,277.27,0.0,0.0,0.04,7.51,22,0,1
61.45,10.21,45.28,0.0,0.0,0.02,7.37,22,0,1
-89.33,-38.07,91.61,0.0,0.0,0.42,8.12,21,0,1
106.2,15.69,118.21,0.0,0.0,0.04,7.49,22,0,1
10.54,17.16,189.84,0.0,0.0,0.47,8.22,21,0,1
9.76,-34.77,134.8,0.0,0.0,0.04,7.49,22,0,1
2.85,4.06,290.52,0.0,0.0,0.32,7.77,21,0,1
12.93,4.78,189.9,0.0,0.0,0.44,8.15,21,0,1
-4.1,4.54,340.67,0.0,0.0,0.04,7.56,22,0,1
31.18,-42.02,329.43,0.0,0.0,0.07,7.65,22,0,1
43.11,72.65,55.69,0.0,0.0,0.04,7.3,22,0,1
6.02,-5.03,226.93,0.0,0.0,1.05,8.71,21,0,0
3.33,-2.02,216.86,0.0,0.0,0.61,8.38,21,0,1
-113.41,-59.11,301.16,0.0,0.0,0.04,7.49,22,0,1
139.58,47.47,324.47,0.0,0.0,0.14,7.84,22,0,1
10.41,-34.48,129.4,0.0,0.0,0.04,7.49,22,0,1
-29.92,-30.85,118.19,0.0,0.0,0.35,8.05,21,0,1
148.67,7.78,128.42,0.0,0.0,0.44,8.0,22,0,1
-2.38,6.29,120.68,0.0,0.0,0.07,7.51,22,0,1
9.47,-35.34,115.73,0.0,0.0,0.04,7.46,22,0,1
-2.6,8.15,161.24,0.0,0.0,0.49,7.89,22,0,1
4.24,-2.75,219.07,0.0,0.0,0.44,8.26,21,0,1
9.55,-35.5,120.97,0.0,0.0,0.02,7.42,22,0,1
-13.45,3.7,179.63,0.0,0.0,1.9,9.3,21,0,0
3.74,-3.39,221.41,0.0,0.0,0.75,8.48,21,0,0
-0.97,-6.54,191.37,0.0,0.0,1.57,9.13,20,0,0
-42.02,-35.19,287.11,0.0,0.0,0.42,8.05,21,0,1
-40.01,-4.22,204.93,0.0,0.0,0.44,8.12,21,0,1
10.58,6.59,188.74,0.0,0.0,0.42,8.24,21,0,1
178.34,-67.32,55.08,0.0,0.0,0.72,8.22,21,0,1
7.48,-4.86,226.07,0.0,0.0,1.13,8.78,21,0,0
4.09,-3.47,220.03,0.0,0.0,0.44,8.24,21,0,1
4.23,-3.27,219.24,0.0,0.0,0.44,8.24,21,0,1
-21.81,10.2,338.04,0.0,0.0,0.04,7.56,22,0,1
8.92,-5.26,225.38,0.0,0.0,0.98,8.71,21,0,0
7.21,-4.65,226.43,0.0,0.0,0.91,8.57,21,0,0
47.25,-11.1,189.38,0.0,0.0,0.4,8.12,21,0,1
-91.84,-42.02,99.12,0.0,0.0,0.42,8.15,21,0,1
128.56,-1.47,267.49,0.0,0.0,0.16,7.63,22,0,1
-25.94,11.49,171.81,0.0,0.0,0.04,7.39,22,0,1
-0.76,11.44,178.83,0.0,0.0,0.51,7.96,22,0,1
53.29,8.24,132.94,0.0,0.0,0.11,7.7,22,0,1
-7.21,5.67,332.82,0.0,0.0,0.04,7.32,22,0,1
-88.84,56.28,54.93,0.0,0.0,0.3,7.84,22,0,1
-3.53,-33.99,140.81,0.0,0.0,0.07,7.51,22,0,1
2.77,3.88,291.1,0.0,0.0,0.35,7.84,21,0,1
5.2,18.86,224.92,0.0,0.0,0.07,7.53,22,0,1
8.12,20.05,215.91,0.0,0.0,0.07,7.58,22,0,1
3.87,3.78,294.69,0.0,0.0,0.32,7.89,21,0,1
-10.04,-10.3,189.46,0.0,0.0,1.22,8.81,21,0,0
-12.97,-9.81,218.33,0.0,0.0,0.04,7.46,22,0,1
12.13,-28.3,358.49,0.0,0.0,0.07,7.63,22,0,1
-4.49,18.43,193.55,0.0,0.0,0.04,7.51,22,0,1
73.21,-53.69,110.77,0.0,0.0,0.04,7.46,22,0,1
3.72,-3.34,221.29,0.0,0.0,0.72,8.48,21,0,0
128.7,-48.32,224.34,0.0,0.0,0.09,7.77,22,0,1
6.05,-6.75,226.2,0.0,0.0,0.87,8.57,21,0,0
-9.51,-17.21,166.26,0.0,0.0,0.07,7.6,22,0,1
-40.38,-74.36,203.93,0.0,0.0,0.02,7.27,22,0,1
-11.72,-46.22,3.92,0.0,0.0,0.04,7.37,22,0,1
-101.51,-70.51,298.48,0.0,0.0,0.44,8.17,21,0,1
89.98,-48.28,256.37,0.0,0.0,0.04,7.44,22,0,1
2.56,17.21,273.54,0.0,0.0,0.04,7.44,22,0,1
122.26,-28.24,106.37,0.0,0.0,0.23,7.82,22,0,1
-174.07,82.52,192.03,0.0,0.0,0.58,8.29,22,0,1
-52.39,-83.6,157.05,0.0,0.0,0.04,7.44,22,0,1
-38.02,14.9,332.78,0.0,0.0,0.04,7.51,22,0,1
-1.69,-30.39,140.9,0.0,0.0,0.07,7.56,22,0,1
3.75,-1.54,217.16,0.0,0.0,0.51,8.26,21,0,1
165.12,4.04,162.5,0.0,0.0,0.32,7.67,22,0,1
-57.51,6.57,69.38,0.0,0.0,0.07,7.04,22,0,1
100.71,-69.19,286.81,0.0,0.0,0.04,7.49,22,0,1
-48.54,15.28,321.47,0.0,0.0,0.07,7.58,22,0,1
46.86,7.0,187.41,0.0,0.0,0.75,8.4,21,0,1
7.97,-0.94,184.59,0.0,0.0,0.51,8.29,21,0,1
14.27,1.33,120.5,0.0,0.0,0.07,7.58,22,0,1
-1.9,-26.02,153.58,0.0,0.0,0.04,7.51,22,0,1
4.54,-0.18,215.99,0.0,0.0,0.65,8.4,21,0,1
101.8,-57.43,261.31,0.0,0.0,0.07,7.58,22,0,1
-67.92,24.17,59.3,0.0,0.0,0.25,7.6,22,0,1
-1.82,-29.79,146.1,0.0,0.0,0.07,7.51,22,0,1
43.71,3.13,123.82,0.0,0.0,0.07,7.6,22,0,1
9.52,-34.72,140.29,0.0,0.0,0.04,7.46,22,0,1
136.55,82.9,271.34,0.0,0.0,0.04,7.42,22,0,1
-138.19,3.54,198.29,0.0,0.0,0.07,7.53,22,0,1
100.41,38.5,17.56,0.0,0.0,0.42,8.12,22,0,1
3.97,-3.07,217.61,0.0,0.0,0.47,8.26,21,0,1
9.43,-6.87,111.18,0.0,0.0,0.02,7.39,22,0,1
-9.56,-0.45,291.74,0.0,0.0,0.37,7.86,21,0,1
6.44,-4.99,226.67,0.0,0.0,0.96,8.64,21,0,0
110.87,20.69,179.13,0.0,0.0,0.02,7.2,22,0,1
2.84,3.38,289.85,0.0,0.0,0.32,7.79,21,0,1
-118.84,37.66,195.82,0.0,0.0,0.54,8.17,22,0,1
152.52,-36.28,268.86,0.0,0.0,0.37,7.93,22,0,1
-3.64,-0.14,98.84,0.0,0.0,1.41,8.97,21,0,0
-137.42,-10.36,189.76,0.0,0.0,1.2,8.71,21,0,0
8.55,1.24,235.92,0.0,0.0,1.67,9.23,20,0,0
3.15,3.7,293.0,0.0,0.0,0.3,7.77,22,0,1
-144.61,-50.33,187.83,0.0,0.0,0.11,7.63,22,0,1
9.59,-34.45,140.83,0.0,0.0,0.02,7.49,22,0,1
4.02,-3.7,220.87,0.0,0.0,0.91,8.59,21,0,0
9.66,-34.61,135.39,0.0,0.0,0.04,7.56,22,0,1
5.7,-7.01,226.31,0.0,0.0,0.84,8.57,21,0,0
164.13,-1.66,324.04,0.0,0.0,0.16,7.79,22,0,1
18.49,7.52,96.67,0.0,0.0,0.04,7.42,22,0,1
-4.27,0.42,211.45,0.0,0.0,1.05,8.73,21,0,0
5.42,-7.32,221.27,0.0,0.0,1.5,9.09,21,0,0
-176.44,-55.85,187.25,0.0,0.0,0.21,7.86,22,0,1
9.15,6.95,184.36,0.0,0.0,0.42,8.22,21,0,1
-40.04,-21.27,290.67,0.0,0.0,0.44,8.1,22,0,1
-0.09,-28.1,147.05,0.0,0.0,0.04,7.58,22,0,1
-160.5,-30.83,297.95,0.0,0.0,0.04,7.53,22,0,1
3.72,-2.81,219.96,0.0,0.0,0.51,8.29,21,0,1
-8.78,0.08,291.8,0.0,0.0,0.37,7.84,21,0,1
-48.88,67.98,259.51,0.0,0.0,0.63,8.22,22,0,1
8.72,-35.02,113.55,0.0,0.0,0.04,7.49,22,0,1
10.05,-35.13,119.8,0.0,0.0,0.02,7.42,22,0,1
